"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_D24035g",13029.2435939794,-0.558547733304389,0.23505831058991,-2.37620925591884,0.0174915400618312,0.047419018934636
"YALI0_D24101g",74087.8186283407,0.706794561923658,0.175055393401766,4.03754804801419,5.40127844878878e-05,0.000361794833384744
"YALI0_D24123g",6810.2481926809,-0.79775548248186,0.308971373387561,-2.58197215403897,0.00982375109834196,0.0296832937812435
"YALI0_D24277g",2071.05929571301,1.37666754739048,0.200523098497043,6.86538138353561,6.6313846626416e-12,2.53716027883666e-10
"YALI0_D24365g",6839.26778857441,1.30727763881817,0.413843447617936,3.15886996965352,0.00158382138525878,0.0064225379766302
"YALI0_D24409g",164159.391361595,0.949857474708138,0.189775438674817,5.00516548053266,5.58140617379362e-07,6.71354930886863e-06
"YALI0_D24431g",160657.44102737,1.45946488211982,0.254315836662019,5.73878882760818,9.53560300037444e-09,1.78892762485399e-07
"YALI0_D24475g",9256.00760746616,0.641559168093868,0.189957283611735,3.37738651498717,0.000731781424130812,0.00336659225829746
"YALI0_D24563g",5358.9164263477,-1.63927146843061,0.444160213922474,-3.69072108902743,0.000223619228892778,0.00122520179454846
"YALI0_D24585g",85600.2394798992,1.28295086361098,0.207004461114673,6.1976966907021,5.72954162141665e-10,1.43705392074939e-08
"YALI0_D24629g",22950.71347384,0.897492871725047,0.223566355438692,4.01443620603802,5.9588057058594e-05,0.000393304407798049
"YALI0_D24830g",2019.57730907053,-0.691601581396538,0.238131278543122,-2.90428702028448,0.00368090544725048,0.0131914472807923
"YALI0_D24926g",11103.258656274,0.327878904387334,0.138483046297446,2.3676465325805,0.01790162954095,0.0482987391439495
"YALI0_D24970g",19072.3787516691,0.797867371860038,0.204238216611431,3.90655277497846,9.36222026742669e-05,0.000584879664677247
"YALI0_D25190g",27349.8076917895,0.656880402381909,0.22940499775151,2.86340929282386,0.00419108794541163,0.0145998187069586
"YALI0_D25212g",13894.5299705096,1.03938165555646,0.331980659014802,3.13085002795335,0.00174301146794442,0.00696381926897911
"YALI0_D25256g",13813.6244327378,-1.65018147842431,0.187159876907997,-8.81696176384801,1.17607381377004e-18,1.30563473227061e-16
"YALI0_D25322g",2445.2342509494,-0.80968820566226,0.312733073485362,-2.58907123777606,0.00962351836264148,0.0291851618234698
"YALI0_D25344g",9152.38218387607,-0.353009976856956,0.143439905123001,-2.46103046815491,0.0138538600502722,0.0392874121693649
"YALI0_D25454g",6783.26099509277,-0.532428018520657,0.163593931620727,-3.25457071204223,0.00113563884666505,0.00487360346616964
"YALI0_D25498g",1707.0958713192,-0.378222712113872,0.147714480099522,-2.56049855003414,0.0104522099615249,0.0311816589689192
"YALI0_D25542g",9827.95171516416,1.33743681201583,0.336706388077604,3.97211594247384,7.12370304405886e-05,0.000460321727236323
"YALI0_D25564g",2712.90781486189,-0.426575384403959,0.157247233200436,-2.71276877641607,0.00667236463803842,0.0215887497987559
"YALI0_D25586g",617.015148638024,-1.04511111136636,0.205726231443867,-5.08010623648409,3.77223855902075e-07,4.74825269919861e-06
"YALI0_D25608g",1642.40055418805,-0.558724494435674,0.155064515688174,-3.60317440747848,0.000314354448127617,0.00162133154814945
"YALI0_D25652g",2847.38849794818,-0.62139452127224,0.204107759259603,-3.04444340345677,0.00233111286800068,0.00898714278351568
"YALI0_D25718g",5465.08110613133,0.631350532243747,0.240659529905745,2.62341795685805,0.00870524083147202,0.0268818472005146
"YALI0_D25784g",4841.58047120422,-1.2467120914325,0.178299963322316,-6.99221731851285,2.70575317102805e-12,1.11727807769524e-10
"YALI0_D25828g",4159.42610413947,0.666135921057397,0.179266538506607,3.71589660070804,0.000202484381193794,0.00112772899627725
"YALI0_D25872g",40633.6716438979,2.11867525229685,0.398258170883457,5.319853821447,1.03850659425815e-07,1.49633333113111e-06
"YALI0_D25894g",4739.88752316007,0.81438537823104,0.182042914245143,4.47359009609333,7.69171268764019e-06,6.83573206308391e-05
"YALI0_D25938g",32731.0680368524,1.28239390871151,0.284076274422863,4.51425910635044,6.35384971799395e-06,5.76786465016823e-05
"YALI0_D26103g",12765.7661763371,-0.525489666576833,0.1913951819281,-2.74557416379603,0.00604051127814997,0.0199154539316609
"YALI0_D26213g",1515.86396085043,-0.6084205232094,0.203863445171249,-2.98445129629942,0.00284087423542487,0.0106230813485904
"YALI0_D26235g",4691.98219501589,-1.09757693699475,0.143407574723236,-7.65354925716425,1.95506701701858e-14,1.21465264580273e-12
"YALI0_D26257g",71.089560604913,-1.26803854369523,0.359729782537411,-3.52497514871,0.000423522521380089,0.00209197265848721
"YALI0_D26301g",3970.09456815666,-0.385954179406498,0.151857489699328,-2.54155511309104,0.0110360545692772,0.0326786889126128
"YALI0_D26323g",312.811482600174,-0.632812554004193,0.215176788129748,-2.94089599303164,0.00327264398487417,0.0119537999274908
"YALI0_D26345g",4434.95057769367,-0.765905776580454,0.19082438577053,-4.01366823997783,5.9782356836416e-05,0.000394202648973914
