"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_C15444g",14014.6919006149,-0.562203531799311,0.0905773143202784,-6.20689116274057,5.40429978600064e-10,5.57919112018317e-09
"YALI0_C15554g",5576.96165598929,0.617738274915762,0.141145745673115,4.37659861421828,1.20545665717948e-05,6.22687384839173e-05
"YALI0_C15653g",6789.51008560794,0.280378375766113,0.0810104639817135,3.46101431821701,0.000538144189093453,0.00197161776883592
"YALI0_C15719g",7267.769209671,0.630423850070463,0.0881752621426757,7.14966799928963,8.69880289699048e-13,1.2728289693489e-11
"YALI0_C15741g",22086.4711096672,0.534239094083552,0.10050773026848,5.31540303075667,1.06421511638672e-07,7.86719358481287e-07
"YALI0_C15785g",669.38105888979,1.14649930604681,0.143302609869081,8.00054728308319,1.23867415848995e-15,2.40996988747962e-14
"YALI0_C15807g",133.009778404346,1.17240766429441,0.303305220200676,3.8654384633364,0.000110889806109533,0.000474801455179996
"YALI0_C15895g",247030.471503689,0.185828648897242,0.0731998742732717,2.5386471048229,0.0111282008597929,0.0278775799395308
"YALI0_C15939g",95518.2763710785,-0.884347850229005,0.173515654688505,-5.09664590100866,3.45724131192077e-07,2.34298401636582e-06
"YALI0_C16027g",32212.395722999,0.367437821976071,0.100150517074745,3.66885596508545,0.000243638287988936,0.000966095383839667
"YALI0_C16049g",7946.30928138293,-2.69467798906574,0.204490026479864,-13.1775521547555,1.18162895421492e-39,1.28743019288462e-37
"YALI0_C16148g",11031.1007604611,-1.29310866661241,0.29338387641661,-4.40756554997649,1.04538968168511e-05,5.45173028401614e-05
"YALI0_C16181g",33430.1393049708,-0.425564644349068,0.0931766263799516,-4.5672896828623,4.94070997336441e-06,2.71451575107578e-05
"YALI0_C16203g",32404.5860470463,0.266947984620728,0.106790070052332,2.4997453835353,0.0124282594807457,0.030742903822089
"YALI0_C16247g",4066.03531633328,-0.278276462422576,0.0915956615755316,-3.03809653902772,0.00238077671051673,0.00732117267211442
"YALI0_C16434g",17029.6320879386,0.235976200703819,0.0995572247026131,2.37025691916084,0.0177757283473621,0.0422017124223997
"YALI0_C16500g",2927.432092365,-0.814737240099091,0.129851159609569,-6.27439325569992,3.51000336484737e-10,3.68810739315268e-09
"YALI0_C16522g",20243.3498115764,-3.07235870910842,0.635695283916157,-4.83306827475794,1.34444652538971e-06,8.20100800414295e-06
"YALI0_C16566g",68254.6690734234,-0.311927593310282,0.0998581693181842,-3.12370630705604,0.00178588617194252,0.0057082976550516
"YALI0_C16687g",8907.36672472349,0.491384292630234,0.128191663960712,3.83320004942623,0.000126487007928113,0.000532885776411001
"YALI0_C16797g",17809.5170805991,-1.80712397081719,0.173255105111596,-10.4304226398015,1.80085486088662e-25,7.9710338279994e-24
"YALI0_C16841g",6520.47281224393,-0.427872115497226,0.109865345893796,-3.89451388894582,9.83958542394687e-05,0.000424643168631272
"YALI0_C16863g",6327.22041541282,0.521058363369967,0.148755298774757,3.50278859080472,0.000460414729032142,0.00170715031989823
"YALI0_C16929g",79163.5247913171,-1.12712184760335,0.088496330099026,-12.7363682351813,3.71279595326295e-37,3.55324607310922e-35
"YALI0_C16951g",974.338073579735,-2.52026411238192,0.348688596177846,-7.22783635601458,4.90749553523392e-13,7.42625713259116e-12
"YALI0_C16995g",8860.41083160585,-1.78097208196702,0.252209726929696,-7.06147262299472,1.64747206247937e-12,2.3149597512855e-11
"YALI0_C17017g",67.3385096551821,-1.45543793389518,0.434412298771762,-3.35036079321471,0.000807063639258365,0.00282951717486522
"YALI0_C17061g",1971.93305803708,0.57843717083799,0.155451168577061,3.72102169531935,0.000198418389255528,0.000804810442558791
"YALI0_C17083g",35032.9588122209,-0.336410812623953,0.116704743506182,-2.88258045489069,0.00394432394601552,0.0113551634901146
"YALI0_C17105g",874.774844648764,-0.744883141841862,0.256693041485495,-2.90184392039296,0.00370973320954511,0.0107850289778319
"YALI0_C17215g",1240.0663492368,-0.385385143497767,0.124483818260066,-3.09586538141557,0.0019623943164872,0.00618499178876828
"YALI0_C17237g",192260.833103005,-0.503609259207065,0.157148701752972,-3.20466700385923,0.00135218820237836,0.00447068013503435
"YALI0_C17281g",325.97821591725,2.55560805851295,0.347965924846561,7.34442046197446,2.06652537617923e-13,3.21651268441788e-12
"YALI0_C17303g",2582.1268729002,4.39412757063278,0.652812127995649,6.73107526988541,1.68413810267449e-11,2.07427235532882e-10
"YALI0_C17325g",43024.839969036,0.48072440504499,0.127565571286785,3.76844943503021,0.000164264750833759,0.000678322428807393
"YALI0_C17347g",255098.179856876,0.487974359154358,0.12661160710806,3.85410445614109,0.00011615400062108,0.000494352543508706
"YALI0_C17369g",14704.0226049654,1.22795807131547,0.177086991207627,6.93420822693714,4.08502581585586e-12,5.42779602774695e-11
"YALI0_C17391g",7466.02653130469,0.859860724217545,0.124226978850143,6.92169070017238,4.46284830729696e-12,5.907643310706e-11
"YALI0_C17545g",13274.3306386915,-2.55451037468467,0.290674120933021,-8.78822774619586,1.51937720193569e-18,3.9414759502229e-17
"YALI0_C17655g",5045.13049580592,0.257445403226803,0.105926976251769,2.43040453278779,0.0150819787410964,0.0365414209525982
"YALI0_C17787r",16.3646685363412,1.44582073989127,0.579286869891632,2.49586312937101,0.0125651073848039,0.0310488801462601
"YALI0_C17831g",37333.9384975682,1.58681467734227,0.284536112931285,5.57684808791032,2.44915567673081e-08,1.99366902328823e-07
"YALI0_C17853g",11130.4008854931,0.518745660056344,0.14949204155765,3.47005535981188,0.00052035110313901,0.00191137267242244
"YALI0_C17897g",6286.41513480235,-0.459955984005691,0.151370828038488,-3.03860387081149,0.00237677153282425,0.0073120312751787
"YALI0_C17941g",74311.1018213831,-0.319971165405432,0.0943190907837938,-3.3924326745144,0.000692749539643738,0.002469075108081
"YALI0_C18029g",3734.55456812526,-1.60323813719649,0.160713825458615,-9.97573253341132,1.9465968437818e-23,7.45178316089878e-22
"YALI0_C18073g",70185.8265812162,-0.43146176558895,0.102042495367407,-4.22825572851251,2.35510020872095e-05,0.000115584335953997
"YALI0_C18161g",23398.6096885007,0.393447129503354,0.128422928658275,3.06368289225277,0.00218630520873442,0.00680589603879437
"YALI0_C18183g",29325.9977988182,1.22530088502952,0.154226489317026,7.94481473614306,1.94481227609714e-15,3.73256383179401e-14
"YALI0_C18249g",420.42380711341,-0.743722537063114,0.26468505812094,-2.80983952151652,0.00495662080254608,0.0138199954817446
"YALI0_C18263g",5731.18169931594,-0.557361239686507,0.190467489214435,-2.92628018558596,0.00343041831636114,0.0100680574042559
"YALI0_C18315g",39332.685880247,-1.62938550313939,0.114626808948337,-14.2146982724938,7.42708626485699e-46,1.05197249855434e-43
"YALI0_C18381g",12902.8021856274,0.588726967601933,0.122427452877336,4.80878229323123,1.5185247409366e-06,9.12919542895843e-06
"YALI0_C18447g",3051.55568782219,-0.67795377683059,0.145389454761451,-4.66301890974796,3.11604108079006e-06,1.77393914261698e-05
"YALI0_C18469g",6239.39367732663,-0.471612921130464,0.111085363784803,-4.24550008265792,2.18106428590244e-05,0.000108016064844483
"YALI0_C18645g",3636.56048204073,-1.6677241991099,0.232430154993462,-7.17516278882494,7.22211985237172e-13,1.06556359988534e-11
"YALI0_C18689g",5665.63404183776,-0.657000961338147,0.197158049272235,-3.33235677550736,0.000861137823211113,0.00299390184780614
"YALI0_C18711g",5131.85169029779,-0.40222662576007,0.100091655192814,-4.01858301758752,5.85491806265012e-05,0.000266415514703045
"YALI0_C18755g",15434.6055776435,-0.350762973490612,0.106742716478437,-3.28606002416538,0.00101599357270717,0.00346927024200203
"YALI0_C18997g",31188.2175164728,0.401791452367284,0.0730994661162474,5.49650324023339,3.87395979987487e-08,3.07227136648531e-07
"YALI0_C19041g",50666.7552331634,-0.382298503959357,0.104385487538385,-3.66237216470132,0.000249890462294473,0.000988672767580703
"YALI0_C19085g",41114.27477134,-0.313406126574232,0.0800212697114881,-3.91653528748292,8.9830672188632e-05,0.000391495889501472
"YALI0_C19096g",40175.8156755683,1.11680441367677,0.143763403300822,7.76834985841203,7.95151836282607e-15,1.44022130551238e-13
"YALI0_C19129g",30229.003848428,0.356420191069199,0.0933462125779687,3.81826087235723,0.000134395768218436,0.000564861027016597
"YALI0_C19151g",12781.8015488356,-1.90070722059072,0.311327145430168,-6.10517665577945,1.02687041156578e-09,1.02571174255414e-08
"YALI0_C19195g",12264.0907438835,0.441215762517887,0.107655985199873,4.09838581383775,4.16041392477309e-05,0.000194868064915628
"YALI0_C19261g",6353.07315109069,0.269474282096467,0.0971181299477693,2.77470624940361,0.00552515878156485,0.0151844649898003
"YALI0_C19283g",693.019765971697,0.427216556850443,0.181539744735066,2.35329490781157,0.018607869673558,0.043926977676046
"YALI0_C19338g",3154.56242207635,0.576091212683068,0.102139129821488,5.6402596506346,1.69793925675075e-08,1.41302065996578e-07
"YALI0_C19382g",61538.6862531754,0.430563681746955,0.10876762116982,3.95856484784854,7.5401469904028e-05,0.000336267764395672
"YALI0_C19404g",8547.44254854198,0.488887745770615,0.117214892738566,4.17086715133563,3.03442732425586e-05,0.000145496373123764
"YALI0_C19426g",6594.33097300683,0.30436279689297,0.105202433805105,2.89311554765762,0.00381440942782072,0.0110485266126079
"YALI0_C19558g",76.8958600100912,-0.965045427998239,0.313995097165402,-3.07344107188363,0.00211605474788398,0.0066133714583029
"YALI0_C19580g",6511.27324227894,-2.25699272199585,0.172813105464944,-13.0603099569535,5.55013490174548e-39,5.7803022609061e-37
"YALI0_C19624g",9016.16952916118,-1.3193110002347,0.15186339042256,-8.68748548655287,3.70549741020952e-18,9.27290906682114e-17
"YALI0_C19646g",609.116962877074,1.28329311707337,0.216391407097641,5.93042549279382,3.02150667031325e-09,2.81186731132174e-08
"YALI0_C19668g",16572.3630053189,0.544130822935089,0.112910437123741,4.819136625419,1.44180796377779e-06,8.71979846240332e-06
"YALI0_C19778g",14416.6232381208,-0.345006771827574,0.119371712252427,-2.89018868304421,0.00385010663045528,0.0111337097414799
"YALI0_C19800g",94911.4547866754,-0.748038772515936,0.144874561259951,-5.16335487756004,2.42562649911291e-07,1.69244205583425e-06
